merchant_id,risk_label,composite_risk_score
RDS-05374,1,0.27
RDS-05375,1,0.22
RDS-05376,0,0.15
RDS-05377,0,0.15
RDS-05378,3,0.82
RDS-05379,0,0.12
RDS-05380,1,0.25
RDS-05381,0,0.0
RDS-05382,0,0.0
RDS-05383,0,0.0
RDS-05384,2,0.5
RDS-05385,0,0.15
RDS-05386,0,0.15
RDS-05387,0,0.15
RDS-05388,2,0.55
RDS-05389,1,0.27
RDS-05390,0,0.1
RDS-05391,1,0.3
RDS-05392,1,0.27
RDS-05393,0,0.12
RDS-05394,0,0.0
RDS-05395,1,0.25
RDS-05396,1,0.27
RDS-05397,1,0.42
RDS-05398,0,0.12
RDS-05399,2,0.62
RDS-05400,1,0.25
RDS-05401,0,0.15
RDS-05402,0,0.0
RDS-05403,1,0.3
RDS-05404,2,0.55
RDS-05405,0,0.15
RDS-05406,0,0.0
RDS-05407,0,0.0
RDS-05408,0,0.12
RDS-05409,0,0.12
RDS-05410,1,0.3
RDS-05411,2,0.55
RDS-05412,1,0.35
RDS-05413,0,0.0
RDS-05414,0,0.12
RDS-05415,1,0.27
RDS-05416,2,0.67
RDS-05417,1,0.27
RDS-05418,1,0.35
RDS-05419,2,0.5
RDS-05420,0,0.12
RDS-05421,0,0.12
RDS-05422,1,0.27
RDS-05423,0,0.12
RDS-05424,0,0.1
RDS-05425,0,0.15
RDS-05426,2,0.52
RDS-05427,0,0.0
RDS-05428,0,0.0
RDS-05429,1,0.42
RDS-05430,0,0.1
RDS-05431,0,0.12
RDS-05432,1,0.3
RDS-05433,0,0.0
RDS-05434,0,0.12
RDS-05435,1,0.35
RDS-05436,0,0.1
RDS-05437,0,0.15
RDS-05438,1,0.3
RDS-05439,0,0.12
RDS-05440,1,0.27
RDS-05441,2,0.67
RDS-05442,0,0.12
RDS-05443,1,0.27
RDS-05444,1,0.27
RDS-05445,1,0.37
RDS-05446,2,0.52
RDS-05447,1,0.27
RDS-05448,0,0.15
RDS-05449,0,0.15
RDS-05450,0,0.15
RDS-05451,1,0.45
RDS-05452,0,0.1
RDS-05453,0,0.0
RDS-05454,1,0.27
RDS-05455,0,0.1
RDS-05456,0,0.15
RDS-05457,0,0.15
RDS-05458,0,0.0
RDS-05459,2,0.57
RDS-05460,0,0.0
RDS-05461,3,0.82
RDS-05462,0,0.0
RDS-05463,1,0.37
RDS-05464,0,0.12
RDS-05465,1,0.4
RDS-05466,0,0.0
RDS-05467,0,0.15
RDS-05468,0,0.0
RDS-05469,0,0.12
RDS-05470,0,0.12
RDS-05471,1,0.37
RDS-05472,0,0.0
RDS-05473,1,0.4
RDS-05474,2,0.47
RDS-05475,1,0.25
RDS-05476,0,0.15
RDS-05477,1,0.27
RDS-05478,0,0.15
RDS-05479,1,0.3
RDS-05480,1,0.3
RDS-05481,1,0.4
RDS-05482,1,0.37
RDS-05483,0,0.1
RDS-05484,0,0.15
RDS-05485,0,0.15
RDS-05486,0,0.0
RDS-05487,0,0.12
RDS-05488,0,0.15
RDS-05489,0,0.15
RDS-05490,0,0.0
RDS-05491,1,0.25
RDS-05492,1,0.27
RDS-05493,2,0.67
RDS-05494,0,0.12
RDS-05495,0,0.1
RDS-05496,0,0.0
RDS-05497,2,0.67
RDS-05498,0,0.0
RDS-05499,0,0.15
RDS-05500,1,0.4
RDS-05501,1,0.35
RDS-05502,0,0.15
RDS-05503,1,0.25
RDS-05504,3,0.77
RDS-05505,1,0.27
RDS-05506,0,0.15
RDS-05507,0,0.15
RDS-05508,0,0.12
RDS-05509,0,0.12
RDS-05510,1,0.37
RDS-05511,0,0.0
RDS-05512,0,0.15
RDS-05513,0,0.0
RDS-05514,1,0.3
RDS-05515,0,0.12
RDS-05516,1,0.37
RDS-05517,1,0.25
RDS-05518,1,0.42
RDS-05519,3,0.77
RDS-05520,0,0.0
RDS-05521,0,0.12
RDS-05522,1,0.4
RDS-05523,2,0.55
RDS-05524,0,0.15
RDS-05525,0,0.15
RDS-05526,2,0.65
RDS-05527,0,0.0
RDS-05528,0,0.1
RDS-05529,3,0.77
RDS-05530,0,0.12
RDS-05531,1,0.27
RDS-05532,1,0.27
RDS-05533,0,0.15
RDS-05534,1,0.27
RDS-05535,0,0.0
RDS-05536,0,0.0
RDS-05537,0,0.0
RDS-05538,2,0.52
RDS-05539,2,0.55
RDS-05540,1,0.42
RDS-05541,1,0.27
RDS-05542,1,0.3
RDS-05543,1,0.22
RDS-05544,0,0.15
RDS-05545,0,0.0
RDS-05546,1,0.3
RDS-05547,0,0.15
RDS-05548,1,0.25
RDS-05549,0,0.0
RDS-05550,0,0.0
RDS-05551,0,0.15
RDS-05552,1,0.25
RDS-05553,0,0.0
RDS-05554,0,0.15
RDS-05555,0,0.15
RDS-05556,2,0.55
RDS-05557,1,0.25
RDS-05558,0,0.12
RDS-05559,0,0.12
RDS-05560,0,0.15
RDS-05561,1,0.3
RDS-05562,0,0.15
RDS-05563,0,0.0
RDS-05564,0,0.15
RDS-05565,1,0.22
RDS-05566,3,0.77
RDS-05567,0,0.0
RDS-05568,1,0.3
RDS-05569,0,0.15
RDS-05570,0,0.0
RDS-05571,0,0.15
RDS-05572,1,0.3
RDS-05573,0,0.0
RDS-05574,0,0.15
RDS-05575,0,0.1
RDS-05576,2,0.55
RDS-05577,1,0.42
RDS-05578,2,0.52
RDS-05579,0,0.0
RDS-05580,2,0.55
RDS-05581,3,0.77
RDS-05582,1,0.3
RDS-05583,1,0.27
RDS-05584,0,0.15
RDS-05585,0,0.0
RDS-05586,0,0.15
RDS-05587,0,0.0
RDS-05588,0,0.12
RDS-05589,0,0.12
RDS-05590,0,0.0
RDS-05591,0,0.12
RDS-05592,0,0.0
RDS-05593,1,0.27
RDS-05594,0,0.15
RDS-05595,1,0.3
RDS-05596,0,0.15
RDS-05597,0,0.15
RDS-05598,2,0.62
RDS-05599,1,0.27
RDS-05600,1,0.3
RDS-05601,2,0.65
RDS-05602,1,0.3
RDS-05603,1,0.4
RDS-05604,1,0.22
RDS-05605,0,0.12
RDS-05606,2,0.55
RDS-05607,0,0.0
RDS-05608,0,0.12
RDS-05609,0,0.0
RDS-05610,1,0.27
RDS-05611,1,0.25
RDS-05612,2,0.52
RDS-05613,0,0.12
RDS-05614,1,0.42
RDS-05615,2,0.52
RDS-05616,1,0.25
RDS-05617,0,0.0
RDS-05618,0,0.0
RDS-05619,0,0.12
RDS-05620,0,0.15
RDS-05621,0,0.0
RDS-05622,1,0.25
RDS-05623,1,0.25
RDS-05624,1,0.27
RDS-05625,3,0.77
RDS-05626,0,0.15
RDS-05627,1,0.25
RDS-05628,0,0.1
RDS-05629,1,0.27
RDS-05630,1,0.27
RDS-05631,0,0.0
RDS-05632,0,0.0
RDS-05633,1,0.4
RDS-05634,1,0.37
RDS-05635,1,0.37
RDS-05636,0,0.12
RDS-05637,1,0.37
RDS-05638,2,0.67
RDS-05639,1,0.27
RDS-05640,1,0.25
RDS-05641,2,0.52
RDS-05642,3,0.77
RDS-05643,0,0.15
RDS-05644,0,0.0
RDS-05645,0,0.15
RDS-05646,0,0.0
RDS-05647,0,0.0
RDS-05648,0,0.15
RDS-05649,1,0.3
RDS-05650,0,0.0
RDS-05651,0,0.0
RDS-05652,3,0.77
RDS-05653,0,0.15
RDS-05654,3,0.77
RDS-05655,0,0.15
RDS-05656,0,0.0
RDS-05657,0,0.12
RDS-05658,1,0.27
RDS-05659,0,0.0
RDS-05660,1,0.27
RDS-05661,2,0.57
RDS-05662,0,0.0
RDS-05663,1,0.27
RDS-05664,0,0.15
RDS-05665,0,0.15
RDS-05666,2,0.65
RDS-05667,0,0.1
RDS-05668,1,0.3
RDS-05669,0,0.15
RDS-05670,1,0.2
RDS-05671,0,0.0
RDS-05672,0,0.0
RDS-05673,0,0.12
RDS-05674,1,0.27
RDS-05675,1,0.27
RDS-05676,1,0.22
RDS-05677,1,0.25
RDS-05678,3,0.77
RDS-05679,0,0.15
RDS-05680,2,0.47
RDS-05681,0,0.0
RDS-05682,2,0.65
RDS-05683,0,0.15
RDS-05684,2,0.65
RDS-05685,0,0.0
RDS-05686,0,0.12
RDS-05687,1,0.27
RDS-05688,1,0.3
RDS-05689,0,0.1
RDS-05690,0,0.15
RDS-05691,1,0.25
RDS-05692,0,0.15
RDS-05693,1,0.27
RDS-05694,0,0.15
RDS-05695,0,0.12
RDS-05696,0,0.0
RDS-05697,1,0.4
RDS-05698,0,0.0
RDS-05699,0,0.0
RDS-05700,0,0.15
RDS-05701,0,0.0
RDS-05702,1,0.27
RDS-05703,0,0.12
RDS-05704,1,0.37
RDS-05705,1,0.25
RDS-05706,3,0.7
RDS-05707,1,0.22
RDS-05708,1,0.27
RDS-05709,1,0.22
RDS-05710,1,0.25
RDS-05711,1,0.22
RDS-05712,0,0.15
RDS-05713,0,0.0
RDS-05714,0,0.0
RDS-05715,0,0.0
RDS-05716,3,0.82
RDS-05717,1,0.25
RDS-05718,0,0.1
RDS-05719,1,0.25
RDS-05720,0,0.15
RDS-05721,1,0.37
RDS-05722,0,0.15
RDS-05723,1,0.3
RDS-05724,0,0.0
RDS-05725,3,0.77
RDS-05726,0,0.12
RDS-05727,0,0.1
RDS-05728,1,0.27
RDS-05729,1,0.3
RDS-05730,0,0.0
RDS-05731,2,0.67
RDS-05732,1,0.22
RDS-05733,0,0.15
RDS-05734,1,0.27
RDS-05735,2,0.47
RDS-05736,1,0.27
RDS-05737,2,0.47
RDS-05738,2,0.65
RDS-05739,0,0.15
RDS-05740,1,0.25
RDS-05741,0,0.15
RDS-05742,0,0.0
RDS-05743,1,0.4
RDS-05744,0,0.0
RDS-05745,0,0.0
RDS-05746,1,0.3
RDS-05747,0,0.0
RDS-05748,1,0.27
RDS-05749,1,0.27
RDS-05750,1,0.25
RDS-05751,1,0.27
RDS-05752,0,0.1
RDS-05753,1,0.37
RDS-05754,0,0.12
RDS-05755,0,0.0
RDS-05756,1,0.37
RDS-05757,1,0.22
RDS-05758,1,0.42
RDS-05759,0,0.15
RDS-05760,0,0.1
RDS-05761,0,0.0
RDS-05762,2,0.55
RDS-05763,0,0.15
RDS-05764,1,0.3
RDS-05765,0,0.15
RDS-05766,0,0.15
RDS-05767,0,0.0
RDS-05768,0,0.15
RDS-05769,1,0.42
RDS-05770,1,0.3
RDS-05771,0,0.15
RDS-05772,1,0.4
RDS-05773,1,0.27
RDS-05774,0,0.12
RDS-05775,1,0.42
RDS-05776,0,0.15
RDS-05777,0,0.15
RDS-05778,1,0.32
RDS-05779,3,0.7
RDS-05780,1,0.42
RDS-05781,1,0.27
RDS-05782,1,0.22
RDS-05783,0,0.0
RDS-05784,0,0.0
RDS-05785,0,0.1
RDS-05786,1,0.25
RDS-05787,0,0.0
RDS-05788,1,0.3
RDS-05789,1,0.27
RDS-05790,1,0.3
RDS-05791,1,0.25
RDS-05792,0,0.15
RDS-05793,2,0.65
RDS-05794,0,0.15
RDS-05795,1,0.3
RDS-05796,0,0.0
RDS-05797,0,0.0
RDS-05798,2,0.57
RDS-05799,0,0.0
RDS-05800,1,0.27
RDS-05801,2,0.55
RDS-05802,1,0.37
RDS-05803,0,0.12
RDS-05804,0,0.12
RDS-05805,0,0.0
RDS-05806,1,0.42
RDS-05807,1,0.25
RDS-05808,0,0.0
RDS-05809,0,0.0
RDS-05810,0,0.0
RDS-05811,2,0.55
RDS-05812,0,0.0
RDS-05813,0,0.12
RDS-05814,1,0.37
RDS-05815,0,0.1
RDS-05816,0,0.0
RDS-05817,0,0.0
RDS-05818,0,0.15
RDS-05819,2,0.55
RDS-05820,1,0.4
RDS-05821,1,0.27
RDS-05822,2,0.52
RDS-05823,0,0.15
RDS-05824,0,0.1
RDS-05825,0,0.12
RDS-05826,0,0.1
RDS-05827,1,0.42
RDS-05828,0,0.12
RDS-05829,3,0.82
RDS-05830,0,0.12
RDS-05831,0,0.12
RDS-05832,0,0.15
RDS-05833,0,0.0
RDS-05834,0,0.0
RDS-05835,2,0.65
RDS-05836,0,0.0
RDS-05837,0,0.12
RDS-05838,0,0.15
RDS-05839,1,0.25
RDS-05840,2,0.5
RDS-05841,0,0.0
RDS-05842,0,0.0
RDS-05843,0,0.15
RDS-05844,2,0.67
RDS-05845,2,0.47
RDS-05846,1,0.42
RDS-05847,0,0.12
RDS-05848,1,0.3
RDS-05849,2,0.65
RDS-05850,0,0.12
RDS-05851,0,0.0
RDS-05852,0,0.12
RDS-05853,0,0.15
RDS-05854,1,0.27
RDS-05855,0,0.0
RDS-05856,0,0.0
RDS-05857,0,0.1
RDS-05858,0,0.15
RDS-05859,0,0.15
RDS-05860,0,0.15
RDS-05861,0,0.0
RDS-05862,0,0.1
RDS-05863,2,0.65
RDS-05864,0,0.15
RDS-05865,1,0.27
RDS-05866,1,0.27
RDS-05867,1,0.27
RDS-05868,1,0.3
RDS-05869,0,0.1
RDS-05870,1,0.22
RDS-05871,0,0.0
RDS-05872,0,0.12
RDS-05873,1,0.4
RDS-05874,1,0.4
RDS-05875,0,0.15
RDS-05876,0,0.12
RDS-05877,2,0.65
RDS-05878,1,0.37
RDS-05879,1,0.25
RDS-05880,1,0.3
RDS-05881,0,0.0
RDS-05882,0,0.0
RDS-05883,0,0.1
RDS-05884,2,0.55
RDS-05885,0,0.12
RDS-05886,1,0.25
RDS-05887,0,0.0
RDS-05888,1,0.27
RDS-05889,1,0.25
RDS-05890,1,0.42
RDS-05891,0,0.0
RDS-05892,0,0.0
RDS-05893,0,0.12
RDS-05894,1,0.27
RDS-05895,0,0.1
RDS-05896,1,0.2
RDS-05897,0,0.0
RDS-05898,0,0.0
RDS-05899,0,0.15
RDS-05900,1,0.37
RDS-05901,2,0.55
RDS-05902,1,0.27
RDS-05903,0,0.12
RDS-05904,1,0.25
RDS-05905,0,0.0
RDS-05906,0,0.0
RDS-05907,0,0.15
RDS-05908,0,0.15
RDS-05909,0,0.1
RDS-05910,1,0.27
RDS-05911,2,0.65
RDS-05912,1,0.27
RDS-05913,1,0.25
RDS-05914,0,0.12
RDS-05915,0,0.0
RDS-05916,2,0.65
RDS-05917,1,0.27
RDS-05918,1,0.42
RDS-05919,0,0.15
RDS-05920,0,0.15
RDS-05921,1,0.25
RDS-05922,0,0.12
RDS-05923,0,0.0
RDS-05924,0,0.12
RDS-05925,1,0.22
RDS-05926,0,0.12
RDS-05927,0,0.12
RDS-05928,0,0.15
RDS-05929,2,0.5
RDS-05930,0,0.12
RDS-05931,0,0.1
RDS-05932,0,0.15
RDS-05933,1,0.3
RDS-05934,0,0.15
RDS-05935,0,0.0
RDS-05936,3,0.87
RDS-05937,0,0.15
RDS-05938,0,0.15
RDS-05939,0,0.1
RDS-05940,0,0.12
RDS-05941,1,0.42
RDS-05942,1,0.25
RDS-05943,2,0.5
RDS-05944,1,0.27
RDS-05945,0,0.1
RDS-05946,1,0.37
RDS-05947,1,0.42
RDS-05948,0,0.15
RDS-05949,1,0.27
RDS-05950,0,0.12
RDS-05951,0,0.1
RDS-05952,0,0.15
RDS-05953,0,0.15
RDS-05954,0,0.15
RDS-05955,0,0.15
RDS-05956,3,0.7
RDS-05957,0,0.0
RDS-05958,2,0.55
RDS-05959,0,0.12
RDS-05960,2,0.67
RDS-05961,0,0.12
RDS-05962,0,0.15
RDS-05963,0,0.0
RDS-05964,1,0.32
RDS-05965,0,0.0
RDS-05966,0,0.0
RDS-05967,1,0.22
RDS-05968,0,0.0
RDS-05969,0,0.12
RDS-05970,1,0.4
RDS-05971,0,0.15
RDS-05972,0,0.15
RDS-05973,1,0.4
RDS-05974,1,0.27
RDS-05975,2,0.52
RDS-05976,0,0.0
RDS-05977,0,0.15
RDS-05978,0,0.0
RDS-05979,0,0.0
RDS-05980,1,0.3
RDS-05981,0,0.1
RDS-05982,1,0.25
RDS-05983,1,0.42
RDS-05984,1,0.4
RDS-05985,1,0.37
RDS-05986,3,0.77
RDS-05987,0,0.15
RDS-05988,1,0.27
RDS-05989,0,0.15
RDS-05990,0,0.12
RDS-05991,0,0.15
RDS-05992,2,0.5
RDS-05993,0,0.0
RDS-05994,2,0.55
RDS-05995,0,0.15
RDS-05996,0,0.15
RDS-05997,0,0.1
RDS-05998,1,0.22
RDS-05999,1,0.27
RDS-06000,1,0.27
RDS-06001,1,0.3
RDS-06002,0,0.15
RDS-06003,0,0.15
RDS-06004,0,0.0
RDS-06005,0,0.1
RDS-06006,0,0.15
RDS-06007,0,0.0
RDS-06008,2,0.65
RDS-06009,0,0.0
RDS-06010,0,0.0
RDS-06011,1,0.45
RDS-06012,1,0.37
RDS-06013,0,0.12
RDS-06014,2,0.52
RDS-06015,1,0.27
RDS-06016,1,0.22
RDS-06017,2,0.52
RDS-06018,0,0.0
RDS-06019,2,0.62
RDS-06020,1,0.27
RDS-06021,1,0.27
RDS-06022,1,0.27
RDS-06023,1,0.25
RDS-06024,3,0.75
RDS-06025,1,0.25
RDS-06026,0,0.0
RDS-06027,0,0.0
RDS-06028,0,0.15
RDS-06029,2,0.55
RDS-06030,0,0.15
RDS-06031,0,0.15
RDS-06032,0,0.15
RDS-06033,1,0.25
RDS-06034,0,0.15
RDS-06035,0,0.15
RDS-06036,0,0.15
RDS-06037,1,0.27
RDS-06038,0,0.12
RDS-06039,0,0.1
RDS-06040,1,0.27
RDS-06041,0,0.1
RDS-06042,2,0.5
RDS-06043,1,0.27
RDS-06044,0,0.12
RDS-06045,2,0.65
RDS-06046,1,0.27
RDS-06047,1,0.42
RDS-06048,0,0.0
RDS-06049,0,0.0
RDS-06050,0,0.15
RDS-06051,1,0.3
RDS-06052,0,0.15
RDS-06053,1,0.27
RDS-06054,2,0.67
RDS-06055,0,0.1
RDS-06056,0,0.1
RDS-06057,0,0.15
RDS-06058,3,0.77
RDS-06059,0,0.15
RDS-06060,0,0.15
RDS-06061,0,0.15
RDS-06062,0,0.1
RDS-06063,2,0.5
RDS-06064,1,0.22
RDS-06065,2,0.65
RDS-06066,1,0.4
RDS-06067,0,0.0
RDS-06068,0,0.0
RDS-06069,0,0.12
RDS-06070,3,0.77
RDS-06071,1,0.37
RDS-06072,0,0.0
RDS-06073,0,0.0
RDS-06074,0,0.0
RDS-06075,0,0.15
RDS-06076,0,0.15
RDS-06077,0,0.15
RDS-06078,0,0.15
RDS-06079,0,0.15
RDS-06080,0,0.0
RDS-06081,0,0.15
RDS-06082,1,0.42
RDS-06083,1,0.3
RDS-06084,0,0.12
RDS-06085,1,0.3
RDS-06086,0,0.12
RDS-06087,0,0.12
RDS-06088,1,0.37
RDS-06089,1,0.3
RDS-06090,1,0.3
RDS-06091,1,0.22
RDS-06092,0,0.12
RDS-06093,1,0.27
RDS-06094,1,0.27
RDS-06095,1,0.27
RDS-06096,0,0.0
RDS-06097,1,0.25
RDS-06098,2,0.52
RDS-06099,1,0.37
RDS-06100,0,0.0
RDS-06101,1,0.3
RDS-06102,1,0.25
RDS-06103,0,0.12
RDS-06104,0,0.0
RDS-06105,1,0.25
RDS-06106,0,0.0
RDS-06107,0,0.0
RDS-06108,0,0.15
RDS-06109,0,0.0
RDS-06110,2,0.62
RDS-06111,1,0.4
RDS-06112,0,0.0
RDS-06113,0,0.15
RDS-06114,0,0.0
RDS-06115,2,0.67
RDS-06116,1,0.37
RDS-06117,0,0.15
RDS-06118,0,0.1
RDS-06119,2,0.47
RDS-06120,0,0.12
RDS-06121,0,0.12
RDS-06122,0,0.15
RDS-06123,0,0.15
RDS-06124,0,0.0
RDS-06125,1,0.37
RDS-06126,0,0.15
RDS-06127,0,0.0
RDS-06128,0,0.15
RDS-06129,0,0.0
RDS-06130,1,0.3
RDS-06131,0,0.15
RDS-06132,1,0.27
RDS-06133,1,0.4
RDS-06134,0,0.15
RDS-06135,0,0.1
RDS-06136,1,0.27
RDS-06137,2,0.47
RDS-06138,0,0.15
RDS-06139,2,0.52
RDS-06140,0,0.12
RDS-06141,0,0.12
RDS-06142,1,0.27
RDS-06143,0,0.1
RDS-06144,2,0.65
RDS-06145,0,0.15
RDS-06146,1,0.3
RDS-06147,1,0.27
RDS-06148,0,0.15
RDS-06149,0,0.0
RDS-06150,1,0.27
RDS-06151,0,0.0
RDS-06152,0,0.15
RDS-06153,0,0.0
RDS-06154,0,0.15
RDS-06155,0,0.0
RDS-06156,1,0.27
RDS-06157,1,0.3
RDS-06158,1,0.27
RDS-06159,0,0.1
RDS-06160,1,0.32
RDS-06161,0,0.0
RDS-06162,2,0.47
RDS-06163,0,0.12
RDS-06164,0,0.12
RDS-06165,0,0.12
RDS-06166,0,0.12
RDS-06167,1,0.27
RDS-06168,0,0.0
RDS-06169,0,0.15
RDS-06170,0,0.0
RDS-06171,0,0.1
RDS-06172,0,0.0
RDS-06173,0,0.0
RDS-06174,0,0.12
RDS-06175,1,0.45
RDS-06176,1,0.27
RDS-06177,0,0.15
RDS-06178,1,0.27
RDS-06179,0,0.0
RDS-06180,0,0.12
RDS-06181,0,0.15
RDS-06182,0,0.0
RDS-06183,1,0.37
RDS-06184,0,0.15
RDS-06185,0,0.0
RDS-06186,0,0.0
RDS-06187,0,0.15
RDS-06188,0,0.12
RDS-06189,1,0.27
RDS-06190,1,0.27
RDS-06191,1,0.27
RDS-06192,0,0.15
RDS-06193,0,0.0
RDS-06194,1,0.25
RDS-06195,0,0.15
RDS-06196,0,0.1
RDS-06197,2,0.57
RDS-06198,0,0.15
RDS-06199,1,0.27
RDS-06200,0,0.15
RDS-06201,0,0.0
RDS-06202,0,0.12
RDS-06203,0,0.0
RDS-06204,0,0.12
RDS-06205,0,0.15
RDS-06206,0,0.15
RDS-06207,3,0.77
RDS-06208,0,0.15
RDS-06209,0,0.0
RDS-06210,0,0.12
RDS-06211,1,0.27
RDS-06212,0,0.0
RDS-06213,1,0.27
RDS-06214,1,0.22
RDS-06215,2,0.55
RDS-06216,0,0.0
RDS-06217,1,0.4
RDS-06218,0,0.0
RDS-06219,0,0.0
RDS-06220,0,0.15
RDS-06221,1,0.42
RDS-06222,0,0.1
RDS-06223,1,0.32
RDS-06224,1,0.27
RDS-06225,0,0.0
RDS-06226,0,0.0
RDS-06227,0,0.15
RDS-06228,2,0.62
RDS-06229,1,0.27
RDS-06230,0,0.12
RDS-06231,1,0.42
RDS-06232,0,0.12
RDS-06233,2,0.52
RDS-06234,0,0.15
RDS-06235,1,0.3
RDS-06236,0,0.12
RDS-06237,0,0.12
RDS-06238,0,0.12
RDS-06239,0,0.12
RDS-06240,1,0.25
RDS-06241,0,0.15
RDS-06242,0,0.15
RDS-06243,0,0.1
RDS-06244,0,0.15
RDS-06245,1,0.3
RDS-06246,0,0.15
RDS-06247,1,0.25
RDS-06248,1,0.25
RDS-06249,2,0.55
RDS-06250,0,0.0
RDS-06251,0,0.12
RDS-06252,0,0.15
RDS-06253,1,0.27
RDS-06254,1,0.27
RDS-06255,0,0.15
RDS-06256,0,0.12
RDS-06257,0,0.0
RDS-06258,0,0.15
RDS-06259,1,0.37
RDS-06260,0,0.12
RDS-06261,0,0.12
RDS-06262,1,0.27
RDS-06263,0,0.15
RDS-06264,2,0.5
RDS-06265,2,0.65
RDS-06266,0,0.15
RDS-06267,0,0.0
RDS-06268,0,0.1
RDS-06269,0,0.12
RDS-06270,0,0.1
RDS-06271,0,0.12
RDS-06272,0,0.1
RDS-06273,0,0.12
RDS-06274,0,0.0
RDS-06275,0,0.12
RDS-06276,1,0.27
RDS-06277,1,0.4
RDS-06278,1,0.22
RDS-06279,1,0.37
RDS-06280,1,0.25
RDS-06281,1,0.27
RDS-06282,1,0.37
RDS-06283,0,0.12
RDS-06284,1,0.22
RDS-06285,1,0.37
RDS-06286,1,0.27
RDS-06287,1,0.27
RDS-06288,0,0.15
RDS-06289,0,0.15
RDS-06290,0,0.0
RDS-06291,0,0.0
RDS-06292,1,0.3
RDS-06293,1,0.25
RDS-06294,0,0.0
RDS-06295,0,0.12
RDS-06296,2,0.65
RDS-06297,0,0.12
RDS-06298,0,0.0
RDS-06299,0,0.0
RDS-06300,0,0.15
RDS-06301,1,0.3
RDS-06302,0,0.0
RDS-06303,0,0.15
RDS-06304,1,0.42
RDS-06305,1,0.25
RDS-06306,0,0.0
RDS-06307,0,0.0
RDS-06308,1,0.37
RDS-06309,0,0.0
RDS-06310,1,0.4
RDS-06311,2,0.65
RDS-06312,0,0.0
RDS-06313,0,0.15
RDS-06314,0,0.0
RDS-06315,1,0.25
RDS-06316,1,0.4
RDS-06317,0,0.0
RDS-06318,0,0.0
RDS-06319,2,0.5
RDS-06320,0,0.0
RDS-06321,0,0.1
RDS-06322,0,0.0
RDS-06323,0,0.15
RDS-06324,0,0.15
RDS-06325,1,0.22
RDS-06326,0,0.0
RDS-06327,1,0.25
RDS-06328,1,0.27
RDS-06329,1,0.4
RDS-06330,1,0.37
RDS-06331,0,0.15
RDS-06332,2,0.67
RDS-06333,0,0.0
RDS-06334,0,0.15
RDS-06335,1,0.27
RDS-06336,0,0.0
RDS-06337,0,0.1
RDS-06338,0,0.15
RDS-06339,0,0.0
RDS-06340,0,0.0
RDS-06341,0,0.12
RDS-06342,1,0.22
RDS-06343,1,0.3
RDS-06344,0,0.15
RDS-06345,0,0.15
RDS-06346,0,0.0
RDS-06347,0,0.0
RDS-06348,0,0.15
RDS-06349,0,0.15
RDS-06350,0,0.1
RDS-06351,2,0.67
RDS-06352,1,0.27
RDS-06353,2,0.55
RDS-06354,0,0.0
RDS-06355,0,0.15
RDS-06356,2,0.55
RDS-06357,1,0.27
RDS-06358,2,0.52
RDS-06359,1,0.25
RDS-06360,1,0.3
RDS-06361,0,0.0
RDS-06362,0,0.15
RDS-06363,1,0.3
RDS-06364,0,0.15
RDS-06365,0,0.0
RDS-06366,0,0.0
RDS-06367,0,0.15
RDS-06368,0,0.0
RDS-06369,0,0.0
RDS-06370,1,0.42
RDS-06371,3,0.82
RDS-06372,0,0.12
RDS-06373,0,0.0
RDS-06374,1,0.42
RDS-06375,1,0.25
RDS-06376,2,0.47
RDS-06377,1,0.37
RDS-06378,0,0.1
RDS-06379,0,0.15
RDS-06380,0,0.0
RDS-06381,0,0.12
RDS-06382,2,0.47
RDS-06383,0,0.12
RDS-06384,0,0.0
RDS-06385,2,0.65
RDS-06386,1,0.25
RDS-06387,0,0.15
RDS-06388,1,0.25
RDS-06389,0,0.15
RDS-06390,1,0.25
RDS-06391,3,0.7
RDS-06392,1,0.25
RDS-06393,1,0.37
RDS-06394,2,0.55
RDS-06395,1,0.3
RDS-06396,1,0.25
RDS-06397,2,0.65
RDS-06398,1,0.25
RDS-06399,1,0.27
RDS-06400,0,0.12
RDS-06401,1,0.37
RDS-06402,1,0.25
RDS-06403,2,0.65
RDS-06404,1,0.4
RDS-06405,0,0.1
RDS-06406,0,0.15
RDS-06407,0,0.12
RDS-06408,0,0.15
RDS-06409,0,0.0
RDS-06410,0,0.1
RDS-06411,2,0.55
RDS-06412,0,0.1
RDS-06413,0,0.15
RDS-06414,1,0.25
RDS-06415,1,0.25
RDS-06416,0,0.15
RDS-06417,0,0.15
RDS-06418,0,0.1
RDS-06419,0,0.15
RDS-06420,1,0.27
RDS-06421,0,0.15
RDS-06422,1,0.25
RDS-06423,0,0.12
RDS-06424,0,0.15
RDS-06425,1,0.27
RDS-06426,1,0.37
RDS-06427,1,0.37
RDS-06428,1,0.27
RDS-06429,0,0.12
RDS-06430,0,0.12
RDS-06431,0,0.1
RDS-06432,1,0.25
RDS-06433,1,0.27
RDS-06434,1,0.25
RDS-06435,0,0.15
RDS-06436,0,0.0
RDS-06437,1,0.3
RDS-06438,1,0.37
RDS-06439,0,0.15
RDS-06440,0,0.0
RDS-06441,0,0.15
RDS-06442,0,0.15
RDS-06443,0,0.0
RDS-06444,2,0.67
RDS-06445,0,0.0
RDS-06446,1,0.3
RDS-06447,0,0.15
RDS-06448,0,0.1
